"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2002";"2003";"2004";"2005";"2006";"2007" 
"15830110 Almindelig førtidspension, refusion "; 0,0; 0,0; -76,3; -68,1; -61,1; -55,0
"15830120 Alm. førtidp. m. 50 pct. ref. LB 22 1988 "; 0,0; 0,0; -52,2; 0,0; 0,1; 0,1
"15830130 Alm. førtidspension med 35 pct. refusion "; 0,0; 0,0; 78,7; 73,0; 67,8; 62,7
"15830140 Førtidspension "; 0,0; 0,0; 22,7; 23,8; 16,8; 9,5
"1589 Førtidspension "; 0,0; 0,0; -172,1; -140,5; -81,4; -22,3
"158901 Førtidspension "; 0,0; 0,0; -172,1; -140,5; -81,4; -22,3
"15890110 Førtidspension med 35 pct. refusion "; 0,0; 0,0; -140,2; -127,5; -114,6; -101,7
"15890120 Førtidspension til pensionister i udlandet "; 0,0; 0,0; -31,9; -13,0; 33,2; 79,4
"16 Indenrigs- og Sundhedsministeriet "; 0,0; 0,0; -108,7; 31,1; 11,1; 11,1
"161 Fællesudgifter "; 0,0; 0,0; 28,2; 16,3; 1,3; 1,3
"1611 Centralstyrelsen "; 0,0; 0,0; 28,2; 16,3; 1,3; 1,3
"161101 Departementet "; 0,0; 0,0; 3,0; 0,0; 0,0; 0,0
"16110110 Almindelig virksomhed "; 0,0; 0,0; 3,0; 0,0; 0,0; 0,0
"161111 Sundhedsstyrelsen "; 0,0; 0,0; 5,8; 0,0; 0,0; 0,0
"16111120 Forebyggelse "; 0,0; 0,0; 5,8; 0,0; 0,0; 0,0
"161179 Reserver og budgetregulering "; 0,0; 0,0; 19,4; 16,3; 1,3; 1,3
"16117940 Reserve vedr. det kom. lov- og cirk. program "; 0,0; 0,0; 19,4; 16,3; 1,3; 1,3
"162 Forebyggelse "; 0,0; 0,0; 27,0; 34,0; 34,0; 34,0
"1621 Forebyggelse "; 0,0; 0,0; 27,0; 34,0; 34,0; 34,0
"162130 Pulje til forebyg. af uønsket graviditet "; 0,0; 0,0; 2,0; 4,0; 4,0; 4,0
"16213010 Pulje t. forebyg. af uønsket graviditet m.v. "; 0,0; 0,0; 2,0; 4,0; 4,0; 4,0
"162135 Pulje til indsats på alkoholområdet "; 0,0; 0,0; 10,0; 30,0; 30,0; 30,0
"16213510 Social- og sundhedsfag. inds. på alk.området "; 0,0; 0,0; 10,0; 30,0; 30,0; 30,0
"162148 Pulje til projekt "Narkoen ud af byen" "; 0,0; 0,0; 15,0; 0,0; 0,0; 0,0
"16214810 Pulje til projekt Narkoen ud af byen "; 0,0; 0,0; 15,0; 0,0; 0,0; 0,0
"163 Uddannelse og forskning "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"1633 Forskning, forsøg og analysevirksomhed "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"163303 Tilskud t. forskning o.l.i alternativ beh. "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"16330310 Tilsk. t. forsk. o.l. i alternativ behandling"; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"1635 Forsk. og forebyg. af smits. sygdomme m.v. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"163502 Statens Serum Institut "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16350210 Låntagning "; 0,0; 0,0; -81,5; -185,0; -176,8; -150,0
"16350220 Investeringsbudget "; 0,0; 0,0; 81,5; 185,0; 176,8; 150,0
"165 Sygehuse m.v. "; 0,0; 0,0; 20,0; 5,0; 0,0; 0,0
"1651 Sygehuse "; 0,0; 0,0; 20,0; 5,0; 0,0; 0,0
"165155 Center for voldtægts- og voldsofre "; 0,0; 0,0; 0,0; 5,0; 0,0; 0,0
"16515510 Tilskud til center f. voldtægts- og voldsofre"; 0,0; 0,0; 0,0; 5,0; 0,0; 0,0
"165169 Pulje til oprettelse af hospicer "; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"16516910 Pulje til oprettelse af hospicer "; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"169 Tilskud til kommuner m.v. "; 0,0; 0,0; -193,9; -24,2; -24,2; -24,2
"1691 Tilskud til kommuner "; 0,0; 0,0; -162,3; -24,2; -24,2; -24,2
"169101 Amtskommunerne "; 0,0; 0,0; -67,7; -24,2; -24,2; -24,2
"16910160 Selvbudgettering "; 0,0; 0,0; -43,5; 0,0; 0,0; 0,0
"16910163 Reserve "; 0,0; 0,0; -24,2; -24,2; -24,2; -24,2
"169111 Kommunerne "; 0,0; 0,0; -92,4; 0,0; 0,0; 0,0
"16911160 Selvbudgettering "; 0,0; 0,0; -92,4; 0,0; 0,0; 0,0
"169119 Ford. af skattenedslag i.f.m. p.lov. skattel. "; 0,0; 0,0; -2,2; 0,0; 0,0; 0,0
"16911910 Ford. af skattenedslag i.f.m. p.lov. skattel."; 0,0; 0,0; -2,2; 0,0; 0,0; 0,0
"1695 Udlign. af kom. udg. t. merværdiafgift "; 0,0; 0,0; -31,6; 0,0; 0,0; 0,0
"169501 Udl. af kommunernes udg. til merværdiafgift "; 0,0; 0,0; -31,6; 0,0; 0,0; 0,0
"16950110 Udlign. af kom. udg. t. merværdiafgift "; 0,0; 0,0; -31,6; 0,0; 0,0; 0,0
"17 Beskæftigelsesministeriet "; 0,0; 0,0; 3328,5; 2653,8; 3357,1; 3364,9
"171 Fællesudgifter "; 0,0; 0,0; 276,6; 113,7; 276,0; 218,8
"1719 Øvrige fællesudgifter "; 0,0; 0,0; 276,6; 113,7; 276,0; 218,8
"171930 Ikke hævet feriegodtgørelse "; 0,0; 0,0; -11,3; -11,3; -11,3; -11,3
"17193010 Ikke hævet feriegodtgørelse "; 0,0; 0,0; -11,3; -11,3; -11,3; -11,3
"171934 Renteafkast af FerieKonto "; 0,0; 0,0; -100,0; 0,0; 0,0; 0,0
"17193410 Renteafkast af FerieKonto "; 0,0; 0,0; -100,0; 0,0; 0,0; 0,0
"171979 Reserver og budgetregulering "; 0,0; 0,0; 387,9; 125,0; 287,3; 230,1
"17197930 Kommunalt lov- og cirkulæreprogram "; 0,0; 0,0; 26,2; 52,4; 76,2; 85,7
"17197940 Budgetgarantireserve "; 0,0; 0,0; 311,7; 22,6; 161,1; 94,4
"17197980 Erhvervsrettet tilskud "; 0,0; 0,0; 50,0; 50,0; 50,0; 50,0
"172 Arbejdsmiljø "; 0,0; 0,0; 14,6; 13,1; 10,7; 0,0
"1721 Arbejdsmiljø "; 0,0; 0,0; 14,6; 13,1; 10,7; 0,0
"172105 Forskning og forsøg på arbejdsmiljøområdet "; 0,0; 0,0; 1,0; 1,0; 0,0; 0,0
"17210580 Motion på arbejdspladsen "; 0,0; 0,0; 1,0; 1,0; 0,0; 0,0
"172108 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 13,6; 12,1; 10,7; 0,0
"17210810 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 13,6; 12,1; 10,7; 0,0
"173 Arbejdsmarkedsrelateret forsørgelse "; 0,0; 0,0; 3231,2; 2759,4; 3179,0; 3221,3
"1731 Fællesudgifter "; 0,0; 0,0; 133,0; 21,4; 21,3; 21,6
"173124 ATP-bidrag for modtagere af dagpenge "; 0,0; 0,0; 78,0; 0,0; 0,0; 0,0
"17312410 ATP-indbetaling "; 0,0; 0,0; 55,0; 55,0; 55,0; 55,0
"17312420 Bidrag fra a-kasser "; 0,0; 0,0; 0,0; -27,5; -27,5; -27,5
"17312430 Indbetaling fra arbejdsgivere "; 0,0; 0,0; 0,0; -27,5; -27,5; -27,5
"17312440 Efterregulering "; 0,0; 0,0; 23,0; 0,0; 0,0; 0,0
"173129 ATP-bidrag "; 0,0; 0,0; 55,0; 21,4; 21,3; 21,6
"17312910 Refusion "; 0,0; 0,0; 42,1; 42,5; 42,3; 43,6
"17312920 Bidrag fra arbejdsgivere "; 0,0; 0,0; 12,9; -21,1; -21,0; -22,0
"1732 Arbejdsløshedsdagpenge "; 0,0; 0,0; 3400,0; 3700,0; 3700,0; 3700,0
"173201 Arbejdsløshedskasser "; 0,0; 0,0; 3400,0; 3700,0; 3700,0; 3700,0
"17320110 Statsanerk. arb.løshedskasser, dagp.udgifter "; 0,0; 0,0; 3400,0; 3700,0; 3700,0; 3700,0
"1733 Efterløn "; 0,0; 0,0; -502,5; -1087,8; -671,6; -621,6
"173301 Efterløn "; 0,0; 0,0; -502,5; -1087,8; -671,6; -621,6
"17330110 Efterløn "; 0,0; 0,0; -320,0; -780,0; -445,0; -525,0
"17330130 Skattefri præmie "; 0,0; 0,0; -182,5; -307,8; -226,6; -96,6
"1735 Kontanthjælp m.v. "; 0,0; 0,0; 356,1; 263,4; 262,2; 235,3
"173501 Kontanthjælp "; 0,0; 0,0; 237,2; 119,9; 119,9; 119,9
"17350110 Kontanthjælp "; 0,0; 0,0; 237,2; 119,9; 119,9; 119,9
"173503 Ledighedsydelse "; 0,0; 0,0; 118,9; 143,5; 142,3; 115,4
"17350320 Ledighedsydelse til pers. i visita.- og m.per"; 0,0; 0,0; 118,9; 143,5; 142,3; 115,4
"1737 Dagpenge ved barsel "; 0,0; 0,0; -39,1; -38,3; -41,6; -38,7
"173701 Dagpenge ved barsel "; 0,0; 0,0; -39,1; -38,3; -41,6; -38,7
"17370110 Barselsdagpenge "; 0,0; 0,0; -39,1; -38,3; -41,6; -38,7
"1738 Dagpenge ved sygdom "; 0,0; 0,0; -69,3; -69,3; -69,3; -69,3
"173801 Dagpenge ved sygdom "; 0,0; 0,0; -69,3; -69,3; -69,3; -69,3
"17380110 Sygedagpenge med 100% refusion "; 0,0; 0,0; -117,9; -117,9; -117,9; -117,9
"17380120 Sygedagpenge med 50% refusion "; 0,0; 0,0; 48,6; 48,6; 48,6; 48,6
"1739 Tilbagetrækning "; 0,0; 0,0; -47,0; -30,0; -22,0; -6,0
"173911 Delpension, L 226 1991 "; 0,0; 0,0; -47,0; -30,0; -22,0; -6,0
"17391110 Delpension, L 226 1991 "; 0,0; 0,0; -47,0; -30,0; -22,0; -6,0
"174 Arbejdsmarkedsservice "; 0,0; 0,0; -193,9; -232,4; -108,6; -75,2
"1746 Aktiv beskæftigelsesindsats "; 0,0; 0,0; -126,6; -142,2; -65,3; -66,3
"174641 Refusion "; 0,0; 0,0; -72,0; -73,0; -73,0; -75,0
"17464110 Vejledning "; 0,0; 0,0; -72,0; -73,0; -73,0; -75,0
"174661 Refusion "; 0,0; 0,0; -54,6; -69,2; 7,7; 8,7
"17466120 Fleksjob 100 procent refusion "; 0,0; 0,0; -282,5; -322,2; 0,0; 0,0
"17466130 Fleksjob 65 procent refusion "; 0,0; 0,0; 227,9; 253,0; 7,7; 8,7
"1748 Aktiv socialpolitik m.v. "; 0,0; 0,0; -92,8; -118,0; -71,8; -32,3
"174811 Revalideringsydelse m.v. "; 0,0; 0,0; -92,8; -118,0; -71,8; -32,3
"17481110 Revalideringsydelse med 50 procent refusion "; 0,0; 0,0; 14,5; 25,6; 46,6; 55,0
"17481120 Revalideringsydelse med 65 procent refusion "; 0,0; 0,0; -15,3; -4,6; 9,6; 9,7
"17481140 Løntilskud til revalidenter, 65 % "; 0,0; 0,0; -92,0; -139,0; -128,0; -97,0
"1749 Øvrige beskæftigelsesfremmeordninger "; 0,0; 0,0; 25,5; 27,8; 28,5; 23,4
"174909 Center for Aktiv Beskæftigelsesindsats "; 0,0; 0,0; 0,0; 3,0; 9,0; 9,0
"17490910 Center for Aktiv Beskæftigelsesindsats, løn "; 0,0; 0,0; 3,0; 1,8; 5,4; 5,4
"17490920 Aktiv beskæftigelsesindsats, øvrig drift "; 0,0; 0,0; 0,0; 1,2; 3,6; 3,6
"17490930 Aktiviteter for job på særlige vilkår "; 0,0; 0,0; -3,0; 0,0; 0,0; 0,0
"174913 Støtte til handicappede "; 0,0; 0,0; -5,2; -6,7; 0,0; 0,0
"17491310 Støtte til handicappede "; 0,0; 0,0; -5,2; -6,7; 0,0; 0,0
"174915 Arbejdsmarkedstiltag for handicappede "; 0,0; 0,0; 13,9; 13,9; 13,9; 10,9
"17491510 Arbejdsmarkedstiltag for døve og hørehæmmede "; 0,0; 0,0; 8,8; 8,8; 8,8; 8,8
"17491520 Handicappede i arbejde "; 0,0; 0,0; 2,1; 2,1; 2,1; 2,1
"17491530 Integration af udviklingshæmmede "; 0,0; 0,0; 3,0; 3,0; 3,0; 0,0
"174923 Det rummelige arbejdsmarked m.v. "; 0,0; 0,0; 1,8; 3,1; 4,6; 3,5
"17492320 Udvikling "; 0,0; 0,0; 1,8; 3,1; 4,6; 3,5
"174925 De svageste grupper på arbejdsmarkedet "; 0,0; 0,0; 6,0; 6,5; 0,0; 0,0
"17492510 De svageste grupper på arbejdsmarkedet "; 0,0; 0,0; 6,0; 6,5; 0,0; 0,0
"174926 Pulje til virksomheders sociale ansvar "; 0,0; 0,0; 4,0; 4,0; 0,0; 0,0
"17492610 Pulje til virksomheders sociale ansvar "; 0,0; 0,0; 4,0; 4,0; 0,0; 0,0
"174935 Selvaktiveringsgrupper for seniorer "; 0,0; 0,0; 5,0; 4,0; 1,0; 0,0
"17493510 Selvaktiveringsgrupper for seniorer "; 0,0; 0,0; 1,0; 1,0; 1,0; 0,0
"17493520 Integration af ledige seniorer "; 0,0; 0,0; 4,0; 3,0; 0,0; 0,0
"18 Integrationsministeriet "; 0,0; 0,0; -150,2; -82,0; 14,8; 17,7
"181 Fællesudgifter "; 0,0; 0,0; 3,5; 3,5; 3,5; 3,5
"1811 Centralstyrelsen "; 0,0; 0,0; 3,5; 3,5; 3,5; 3,5
"181101 Departementet "; 0,0; 0,0; 3,5; 3,5; 3,5; 3,5
"18110110 Almindelig virksomhed "; 0,0; 0,0; 3,5; 3,5; 3,5; 3,5
"183 Integration "; 0,0; 0,0; -153,7; -85,5; 11,3; 14,2
"1831 Introduktionsprogram og danskundervisning "; 0,0; 0,0; -177,2; -119,0; -23,6; -0,6
"183101 Introduktionsprogram m.v. for udlændinge "; 0,0; 0,0; -177,2; -159,1; -79,6; -7,1
"18310110 Introduktionsydelse "; 0,0; 0,0; -20,4; -20,9; -8,8; -0,2
"18310120 Hjælp i særlige tilfælde "; 0,0; 0,0; -6,6; -6,6; -2,7; 0,0
"18310130 Grundtilskud "; 0,0; 0,0; -80,8; -80,8; -33,7; -0,1
"18310140 Tilsk. vedr. delt. i det samlede intro.prog. "; 0,0; 0,0; -30,9; -32,1; -12,7; -0,2
"18310150 Tilsk. vedr. delt. i dk.underv. + samf.forstå"; 0,0; 0,0; -36,9; -15,6; -0,6; -0,1
"18310160 Tilsk. vedr. delt. i særs. tilret. dk.underv."; 0,0; 0,0; -1,6; -3,1; -1,3; 0,0
"18310170 Tilskud efter udløb af introduktionsperioden "; 0,0; 0,0; 0,0; 0,0; -19,8; -6,5
"183179 Reserve "; 0,0; 0,0; 0,0; 40,1; 56,0; 6,5
"18317910 Reserve "; 0,0; 0,0; 0,0; 40,1; 56,0; 6,5
"1832 Indsats vedr. integration på arbejdsmarkedet "; 0,0; 0,0; 16,1; 13,4; 10,4; 8,4
"183215 nedb. af barrierer for beskæftigelse "; 0,0; 0,0; 2,4; 2,4; 2,4; 2,4
"18321554 Virksomhedsnetværk (Boruplund) "; 0,0; 0,0; 2,4; 2,4; 2,4; 2,4
"183216 Virksomh. forsøgs- og udvik.akt. f. flygt. "; 0,0; 0,0; 8,0; 7,0; 6,0; 6,0
"18321640 Virksomhedsrettet integration af nydanskere "; 0,0; 0,0; 8,0; 7,0; 6,0; 6,0
"183218 Pulje til projekter for svage grupper "; 0,0; 0,0; 2,0; 2,0; 0,0; 0,0
"18321820 Handicappede indvandrere i arbejde "; 0,0; 0,0; 2,0; 2,0; 0,0; 0,0
"183221 Uddannelses- og erhvervsvalg "; 0,0; 0,0; 3,7; 2,0; 2,0; 0,0
"18322110 Uddannelses- og erhvervsvalg "; 0,0; 0,0; 3,7; 2,0; 2,0; 0,0
"1833 Indsats vedr. boligområder m.v. "; 0,0; 0,0; 3,4; 2,4; 1,4; 0,0
"183314 Idræts- og foreningslivet "; 0,0; 0,0; 2,0; 1,0; 0,0; 0,0
"18331420 Det frivillige foreningsliv "; 0,0; 0,0; 2,0; 1,0; 0,0; 0,0
"183316 Øget kommunal indsats for utilpassede unge "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"18331610 utilpassede unge "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"183319 Styrket indsats "; 0,0; 0,0; 1,4; 1,4; 1,4; 0,0
"18331910 Styrk. inds. o.f. socialt uds. flygt. + indv."; 0,0; 0,0; 1,4; 1,4; 1,4; 0,0
"1834 Øvrige integrationsinitiativer m.v. "; 0,0; 0,0; 4,0; 17,7; 23,1; 6,4
"183401 Tilskud vedrørende indvandrere og flygtninge "; 0,0; 0,0; 4,0; 2,7; 8,1; 6,4
"18340170 Familierelateret vold, tvangsægteskaber m.v. "; 0,0; 0,0; 1,3; 0,0; 6,4; 6,4
"18340180 Integrationsfremmende initiativer "; 0,0; 0,0; 2,7; 2,7; 1,7; 0,0
"183405 Tilskud til Dansk Flygtningehjælp "; 0,0; 0,0; 0,0; 15,0; 15,0; 0,0
"18340520 Info., oplysnings- og frivilligarbejde "; 0,0; 0,0; 0,0; 15,0; 15,0; 0,0
"19 Videnskabsministeriet "; 0,0; 0,0; 100,1; 139,8; 157,9; 162,9
"191 Fællesudgifter "; 0,0; 0,0; -60,6; -4,9; -4,8; -2,8
"1911 Centralstyrelsen "; 0,0; 0,0; -54,0; -10,8; -10,8; -8,3
"191101 Departementet "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"19110110 Almindelig virksomhed "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"191104 IT- og Telestyrelsen "; 0,0; 0,0; -27,8; 1,2; 1,2; 1,2
"19110410 Driftsbudget "; 0,0; 0,0; -27,8; 1,2; 1,2; 1,2
"191105 Statens Forsknings- og Uddannelsesbygninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"19110510 Almindelig virksomhed "; 0,0; 0,0; -16,3; -15,8; -15,8; -15,8
"19110540 Finansiering "; 0,0; 0,0; 13,6; 13,4; 13,0; 12,9
"19110570 Resultat "; 0,0; 0,0; 2,7; 2,4; 2,8; 2,9
"191106 Statens Forsknings- og Uddannelsesbygninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"19110620 Investeringer "; 0,0; 0,0; 160,6; 0,0; 0,0; 0,0
"19110630 Låntagning "; 0,0; 0,0; -160,6; 0,0; 0,0; 0,0
"19110640 Medfinansiering fra institutioner "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"191109 Tværgående byggebevillinger "; 0,0; 0,0; -3,6; 0,0; 0,0; 0,0
"19110940 Erhvervelse af byggeretter "; 0,0; 0,0; -3,6; 0,0; 0,0; 0,0
"191110 Generelle reserver og udredninger "; 0,0; 0,0; -19,1; -10,5; -10,5; -10,5
"19111010 Generelle reserver "; 0,0; 0,0; -19,1; -10,5; -10,5; -10,5
"191179 Reserver og budgetregulering "; 0,0; 0,0; -4,5; -2,5; -2,5; 0,0
"19117960 Reserve til erhvervsrettede IT-initiativer "; 0,0; 0,0; -4,5; -2,5; -2,5; 0,0
"1915 Internationalt forskningssamarbejde "; 0,0; 0,0; -8,4; -6,1; -6,0; -6,5
"191501 Obligatoriske internationale programmer "; 0,0; 0,0; -8,4; -6,1; -6,0; -6,5
"19150110 CERN "; 0,0; 0,0; -6,5; -6,5; -6,5; -6,5
"19150112 ESA "; 0,0; 0,0; -2,1; 0,0; 0,0; 0,0
"19150114 EMBL "; 0,0; 0,0; 0,2; 0,4; 0,5; 0,0
"1917 Nye forskningsprogrammer "; 0,0; 0,0; 1,8; 12,0; 12,0; 12,0
"191703 Strategiske forskningsprogrammer "; 0,0; 0,0; -4,6; 0,0; 0,0; 0,0
"19170320 Farlige stoffers betydn. f. miljø og sundhed "; 0,0; 0,0; -4,6; 0,0; 0,0; 0,0
"191704 Andre programaktiviteter "; 0,0; 0,0; 6,4; 12,0; 12,0; 12,0
"19170414 Søren Kierkegaardcenteret "; 0,0; 0,0; 2,5; 0,0; 0,0; 0,0
"19170445 Innovative Universiteter "; 0,0; 0,0; 5,0; 12,0; 12,0; 12,0
"19170475 Indlejring af statens forskningsprogrammer "; 0,0; 0,0; -1,1; 0,0; 0,0; 0,0
"192 Forskning og universitetsuddannelser "; 0,0; 0,0; 74,4; 105,5; 122,7; 114,7
"1922 Universiteter "; 0,0; 0,0; 75,0; 108,4; 132,8; 127,8
"192201 Københavns Universitet "; 0,0; 0,0; 1,3; -0,6; 10,5; 5,1
"19220110 Almindelig virksomhed "; 0,0; 0,0; 1,3; -0,6; 10,5; 5,1
"192205 Aarhus Universitet "; 0,0; 0,0; 1,3; 5,7; 8,2; 12,6
"19220510 Almindelig virksomhed "; 0,0; 0,0; 1,3; 5,7; 8,2; 12,6
"192211 Syddansk Universitet "; 0,0; 0,0; 19,1; 23,8; 28,2; 28,5
"19221110 Almindelig virksomhed "; 0,0; 0,0; 19,1; 23,8; 28,2; 28,5
"192215 Roskilde Universitetscenter "; 0,0; 0,0; 1,8; 8,4; 17,2; 18,9
"19221510 Almindelig virksomhed "; 0,0; 0,0; 1,8; 8,4; 17,2; 18,9
"192217 Aalborg Universitet "; 0,0; 0,0; 14,7; 16,8; 12,2; 9,6
"19221710 Almindelig virksomhed "; 0,0; 0,0; 14,7; 16,8; 12,2; 9,6
"192221 Handelshøjskolen i København "; 0,0; 0,0; 9,0; 17,9; 26,3; 30,0
"19222110 Almindelig virksomhed "; 0,0; 0,0; 9,0; 17,9; 26,3; 30,0
"192225 Handelshøjskolen i Århus "; 0,0; 0,0; 1,5; 2,7; 5,1; 5,9
"19222510 Almindelig virksomhed "; 0,0; 0,0; 1,5; 2,7; 5,1; 5,9
"192229 Danmarks Farmaceutiske Universitet "; 0,0; 0,0; -1,3; -1,4; -0,8; -1,2
"19222910 Almindelig virksomhed "; 0,0; 0,0; -1,3; -1,4; -0,8; -1,2
"192233 Den Kgl. Veterinær- og Landbohøjskole "; 0,0; 0,0; 4,9; 5,6; 5,2; 3,3
"19223310 Almindelig virksomhed "; 0,0; 0,0; 4,9; 5,6; 5,2; 3,3
"192237 Danmarks Tekniske Universitet "; 0,0; 0,0; 14,4; 22,9; 15,9; 13,4
"19223710 Tilskud m.v. "; 0,0; 0,0; 14,4; 22,9; 15,9; 13,4
"192241 Danmarks Pædagogiske Universitet "; 0,0; 0,0; 11,7; 10,3; 9,0; 6,5
"19224110 Tilskud m.v. "; 0,0; 0,0; 11,7; 10,3; 9,0; 6,5
"192245 IT-Universitetet i København "; 0,0; 0,0; -3,4; -3,7; -4,2; -4,8
"19224510 Almindelig virksomhed "; 0,0; 0,0; -3,4; -3,7; -4,2; -4,8
"1925 Særlige tilskud "; 0,0; 0,0; -0,6; -2,9; -10,1; -13,1
"192505 Fællesbevillinger "; 0,0; 0,0; -0,4; -2,7; -9,9; -12,9
"19250525 Geocenter "; 0,0; 0,0; 4,5; 10,2; 10,2; 10,2
"19250540 Huslejeregulering "; 0,0; 0,0; -4,9; -12,8; -20,1; -23,1
"19250550 Omstillingsreserve "; 0,0; 0,0; 0,0; -0,1; 0,0; 0,0
"192513 Internationalt samarbejde "; 0,0; 0,0; -0,2; -0,2; -0,2; -0,2
"19251310 Internationalt samarbejde "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"19251320 Lektoratsordningen "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"194 Forskningsråd og forskeruddannelse "; 0,0; 0,0; -9,3; -28,3; -27,5; -13,7
"1941 Forskningsråd "; 0,0; 0,0; 15,0; 0,0; 0,0; 0,0
"194111 Det Strategiske Forskningsråd "; 0,0; 0,0; 15,0; 0,0; 0,0; 0,0
"19411110 Det Strategiske Forskningsråd "; 0,0; 0,0; 15,0; 0,0; 0,0; 0,0
"1942 Forskeruddannelse "; 0,0; 0,0; -24,3; -28,3; -27,5; -13,7
"194201 Forskeruddannelse "; 0,0; 0,0; -24,3; -28,3; -27,5; -13,7
"19420130 Forskeruddannelse "; 0,0; 0,0; -24,3; -28,3; -27,5; -13,7
"195 Forskningsinstitutioner "; 0,0; 0,0; 3,3; 3,3; 3,3; 3,3
"1955 Særlige Forskningsinstitutioner "; 0,0; 0,0; 3,3; 3,3; 3,3; 3,3
"195501 Dansk Rumforskningsinstitut "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"19550110 Almindelig virksomhed "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"195540 Tilskud til forskningsinstitutioner "; 0,0; 0,0; 0,3; 0,3; 0,3; 0,3
